obsid, lonstart, lonend, freq, power, fap
/home/jchakrab/fits/pipeline_nostitch/cal_pyf_corrected_cmap.fits, 205, 425, [0.32727272727272727 0.9818181818181819 1.6363636363636365 2.290909090909091 2.9454545454545458 3.6 4.254545454545455 4.909090909090909 7.527272727272727 8.181818181818183 14.072727272727274 6.872727272727274 13.41818181818182 14.727272727272727 12.763636363636364 ], [0.9029479100082916 0.9001203441210693 0.8925260541185516 0.8751505217089225 0.8366669219022338 0.7524536667481629 0.5777612907196331 0.2910356740488893 0.15364598534467827 0.11279667143362387 0.11209998484668955 0.10847036165968589 0.09913716112784446 0.07185105633862424 0.04615650468334162 ], [6.940794249890353e-107 1.5629901577587573e-105 4.418302396908527e-102 5.04141501151287e-95 2.2561946408984217e-82 8.385614240252957e-63 1.0653877588816633e-37 1.9877228491864484e-13 3.208829914113437e-05 0.004564533140752753 0.0049539835295038855 0.007576533644140374 0.022256118262664572 0.38621637769897077 0.9994856076780416 ]
/home/jchakrab/fits/pipeline_nostitch/jcflat225243_corrected_cmap.fits, 464, 699, [0.3063829787234042 0.9191489361702125 1.531914893617021 2.1446808510638293 2.757446808510638 9.497872340425529 3.3702127659574463 8.885106382978721 10.110638297872338 3.982978723404255 13.174468085106382 12.561702127659574 13.787234042553191 6.434042553191488 8.272340425531914 ], [0.5469817025942726 0.5345740079751343 0.5083965984185317 0.46603247669863046 0.40547498662378845 0.3379647941784638 0.3247445548855137 0.2713167215549884 0.26192699414015747 0.2095823494796229 0.19629362743281417 0.16061334201584437 0.13118081290992803 0.13076834173892643 0.12769596990080723 ], [6.235654859438362e-37 1.4162773364174286e-35 7.886813858870468e-33 1.1025796507383507e-28 2.655868867315529e-23 6.355408315641756e-18 6.174113685598353e-17 3.8704121337901645e-13 1.6793136289113446e-12 4.251911397327562e-09 2.8464009071046657e-08 3.972370243460025e-06 0.00019556139391433672 0.0002063044342273847 0.000306957459943347 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf067070_corrected_cmap.fits, 243, 499, [0.28125 0.8437499999999999 1.40625 1.9687499999999996 2.5312499999999996 5.90625 5.343749999999999 3.0937499999999996 8.71875 6.46875 9.28125 12.093749999999998 14.906249999999998 11.53125 15.468749999999998 ], [0.5431129522832535 0.5285425771036182 0.497115285681772 0.44364896301046125 0.3594274707471762 0.31869788211757455 0.27023283671575754 0.23579133221668944 0.22064805686027772 0.22015719937541964 0.2049038309870548 0.19857225127649641 0.18132093422497528 0.16747138753682933 0.14716382912613954 ], [5.0725258989838765e-40 2.654453702801463e-38 9.035472630763046e-35 3.0347838277774476e-29 1.5159376996560317e-21 3.47662996810991e-18 1.9084805576379824e-14 6.089594581498343e-12 7.049682218241181e-11 7.625649389664092e-11 8.528716008999489e-10 2.289952947878028e-09 3.236947873151702e-08 2.597177919992696e-07 5.1338869983565904e-06 ]
/home/jchakrab/fits/pipeline_nostitch/wdec10-25Mjup_corrected_cmap.fits, 339, 570, [2.1818181818181817 2.8051948051948052 1.5584415584415583 0.935064935064935 0.3116883116883117 3.428571428571429 4.0519480519480515 9.662337662337663 10.285714285714285 6.545454545454545 9.038961038961038 13.4025974025974 7.1688311688311686 10.909090909090908 4.675324675324675 ], [0.6390028278645717 0.6351761013240498 0.6318362857399153 0.6266680471374395 0.6243263809471715 0.5619650756526364 0.3495492801994924 0.20620409658061936 0.20523366223000103 0.1328771406041521 0.12649099312336362 0.12148869655567389 0.1204804282463219 0.11919209252242303 0.10775137614102998 ], [1.8344323161263768e-47 6.084971480806637e-47 1.7151109931588852e-46 8.369234590565274e-46 1.7039005502453866e-45 6.488985986702768e-38 1.9211196269230672e-18 1.0699348299192975e-08 1.2269391767903165e-08 0.00020338227023957388 0.00045799123407326277 0.0008604550410348267 0.0009765258520299306 0.0011475789927352783 0.004742771839851441 ]
/home/jchakrab/fits/pipeline_nostitch/jf0201_corrected_cmap.fits, 220, 461, [0.2987551867219917 0.8962655601659751 1.4937759336099583 2.091286307053942 2.688796680497925 6.273858921161826 3.2863070539419086 5.676348547717843 6.87136929460581 3.8838174273858925 15.834024896265559 5.0788381742738595 7.4688796680497935 15.236514522821574 16.431535269709542 ], [0.4734861157134612 0.4650835174396767 0.44808568619437095 0.4222756530254168 0.38554836252308283 0.37256760389892346 0.3199570796364334 0.31107076912982407 0.30199924733848377 0.19225688857603276 0.15368367079860518 0.15059989013975894 0.14351163715769058 0.13519586755035326 0.1128567491012241 ], [3.29810731930991e-30 2.150997333420636e-29 8.734799278647124e-28 1.9516716590063832e-25 2.857138669519399e-22 3.3800676653226298e-21 4.541880880117779e-17 2.099315534493633e-16 9.811271369334262e-16 2.756540407861278e-08 6.347903027226304e-06 9.687268108653045e-06 2.5422764353192337e-05 7.791363956154886e-05 0.001479626498035327 ]
/home/jchakrab/fits/pipeline_nostitch/wdec4-25Mj601-604_corrected_cmap.fits, 87, 320, [5.8712446351931336 6.489270386266096 0.3090128755364807 0.9270386266094421 1.5450643776824036 12.66952789699571 2.163090128755365 5.253218884120173 13.287553648068672 7.107296137339056 2.7811158798283264 12.051502145922749 22.557939914163093 9.579399141630903 19.467811158798284 ], [0.3360778782103146 0.3181338154517541 0.29618815652214553 0.2832504411618718 0.2563935011877427 0.21808405907316758 0.21395110837797573 0.20310867820045025 0.1892979694484844 0.18578597281802733 0.15502499361717487 0.1464641726354254 0.13435682222375095 0.13187912596451973 0.11496419724382648 ], [1.3106848859811734e-17 2.738537854784642e-16 1.0094989885169638e-14 8.019733956133187e-14 5.245007092314917e-12 1.5615637988212599e-09 2.8359478219638874e-09 1.3353845172172928e-08 9.299718565374551e-08 1.5145953002819677e-07 9.842663525748175e-06 3.049551310253922e-05 0.00014755566015782083 0.00020307290529254736 0.001743003692450383 ]
/home/jchakrab/fits/pipeline_nostitch/jcf05690577_corrected_cmap.fits, 176, 414, [0.3025210084033613 0.9075630252100841 1.5126050420168067 2.1176470588235294 2.722689075630252 3.327731092436975 6.352941176470588 6.957983193277311 3.932773109243698 5.7478991596638656 13.008403361344536 7.563025210084034 9.983193277310924 12.403361344537814 9.378151260504202 ], [0.7556772941409633 0.7450732741724917 0.7216013681162342 0.6798585551426263 0.6082660265946579 0.4825507004169636 0.3077915879180261 0.29160763192644695 0.27785277636578903 0.18204437608240134 0.16138825507324633 0.15261353145997975 0.14249207673858383 0.12116686499895994 0.12067113051627947 ], [7.071728196983211e-69 1.033983747612783e-66 3.177922918714304e-62 4.1542981734056374e-55 7.818794956255426e-45 1.1114147320296434e-30 6.260786265489921e-16 9.209825124897964e-15 8.612074618764129e-14 1.5868711000491523e-07 2.7993972414686653e-06 9.249054310124847e-06 3.606609446977854e-05 0.0005960912144389542 0.0006356105453894126 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0002900037_corrected_cmap.fits, 200, 424, [0.32142857142857145 0.9642857142857143 1.6071428571428574 2.25 2.8928571428571432 3.5357142857142865 4.178571428571429 4.821428571428572 7.392857142857143 6.75 10.607142857142858 9.964285714285715 8.035714285714285 11.25 17.03571428571429 ], [0.8654982138152179 0.8593192555510204 0.8450026727343884 0.8175792600199222 0.7653138316527172 0.6604404134340486 0.4608451315811437 0.18592692270288835 0.15297864194729904 0.14485497550240184 0.11454182922321453 0.09465849558949159 0.0751679844381476 0.06818343790342014 0.06265922433249713 ], [3.008350887301342e-93 4.287986209384558e-91 1.9032782298678203e-86 1.2308828501978351e-78 1.4656995462043617e-66 7.267801499481551e-49 9.363049424793587e-27 3.5346180498981445e-07 2.5705253891823322e-05 7.181855308947049e-05 0.002994443195034132 0.031219225677008744 0.25729810203220177 0.47828160374412243 0.6983722779964459 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01090114_corrected_cmap.fits, 258, 505, [0.29149797570850206 0.8744939271255061 1.45748987854251 2.0404858299595143 2.623481781376518 3.206477732793522 6.1214574898785425 9.036437246963564 5.538461538461538 12.534412955465585 3.7894736842105265 9.619433198380566 6.704453441295546 11.951417004048583 15.449392712550608 ], [0.6356817381060075 0.6256068340886326 0.6032461752382006 0.5626489620621289 0.48933019223087043 0.3563010095413329 0.23030294515361108 0.1867019450499468 0.17724179943172202 0.1771187237687802 0.1647639275972744 0.16465219802291017 0.15985247226600516 0.15718066620015295 0.13433340641684896 ], [1.7827059792445573e-50 4.931080727586361e-49 5.7360445517769626e-46 8.038798580217877e-41 1.2209685686173889e-32 1.9232452489773797e-20 4.581622135576334e-11 3.426957738069505e-08 1.368878238231465e-07 1.3936036080422605e-07 8.280096729057688e-07 8.413473878608668e-07 1.6676938830507676e-06 2.4360580692386893e-06 5.885103855413098e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01390147_corrected_cmap.fits, 31, 276, [0.2938775510204082 0.8816326530612246 1.469387755102041 2.0571428571428574 9.110204081632652 9.69795918367347 2.6448979591836737 8.522448979591838 5.583673469387755 12.636734693877553 6.171428571428571 12.048979591836735 3.23265306122449 15.575510204081633 13.224489795918368 ], [0.38785583740458884 0.3749029641394765 0.3476203187688609 0.30343533223620034 0.2937001887733166 0.2478139031899701 0.2396608744860445 0.2022423731631197 0.19563017451210196 0.19481548063547133 0.1892710768855952 0.160904310163307 0.1569783837573528 0.15507893994334032 0.14114646220524557 ], [7.031238085532759e-23 8.7096205298663e-22 1.4740379362290956e-19 3.8263181584734e-16 2.01858852207936e-15 3.765754898749842e-12 1.364949903385943e-11 4.1953260210323444e-09 1.120241413386165e-08 1.2635805472296703e-08 2.857234677923522e-08 1.6901887683772645e-06 2.9367488158642314e-06 3.832591301294493e-06 2.645539546337201e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jc157_corrected_cmap.fits, 422, 683, [0.27586206896551724 0.8275862068965518 1.3793103448275863 1.9310344827586208 2.4827586206896552 5.793103448275863 3.03448275862069 5.241379310344828 9.103448275862071 8.551724137931034 6.344827586206897 11.862068965517244 14.620689655172416 15.172413793103448 9.655172413793103 ], [0.5188487233327344 0.507807687865063 0.4843022341697829 0.4449432782833962 0.382007483774446 0.32016033978820513 0.27801115247658653 0.27352940024023503 0.24609931277361424 0.2364037555469534 0.2228443510950229 0.17286674027874863 0.16812810517071514 0.15288259590019784 0.1384599602836174 ], [5.705685561406085e-38 1.0536563165766046e-36 4.226734401957281e-34 5.347328693658801e-30 5.156367594630596e-24 1.0413708623469868e-18 2.2748697400662476e-15 5.013291126878876e-15 5.669951525956817e-13 2.889070515011038e-12 2.7166937947794303e-11 7.42366159920938e-08 1.5297816547403068e-07 1.5185813451797465e-06 1.2756654327293953e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jc167172_corrected_cmap.fits, 253, 493, [0.3 0.9 1.5 2.1 2.7 3.3 9.9 9.3 6.300000000000001 3.9 10.5 6.9 5.7 12.900000000000002 8.700000000000001 ], [0.6430719097099038 0.6299892271758947 0.6014905166788379 0.5522544760196997 0.4733147184916389 0.3538651951490641 0.25089696706536174 0.22795193227813562 0.19892360677016144 0.19172224849416325 0.1680435866689392 0.14650831999809044 0.13846019150044844 0.11381684608146074 0.1113721645826379 ], [5.187964849913685e-50 3.656971458605382e-48 2.353157887554919e-44 2.2301497757387395e-38 4.693111956802177e-30 1.3421478639101698e-19 4.602948313256162e-12 1.5663804932805515e-10 1.1610108918656635e-08 3.291586248050471e-08 9.435714213111935e-07 1.8205448704302026e-05 5.3819910834300135e-05 0.0013788580063982896 0.00189004341692936 ]
/home/jchakrab/fits/pipeline_nostitch/jc367_corrected_cmap.fits, 263, 539, [5.478260869565218 4.956521739130435 0.2608695652173913 0.782608695652174 1.3043478260869565 8.608695652173914 1.826086956521739 6.000000000000001 8.08695652173913 2.3478260869565215 9.130434782608697 4.434782608695652 11.217391304347826 11.73913043478261 2.8695652173913047 ], [0.46191810779898207 0.4336963892466902 0.4296098782875245 0.4150690939848063 0.3835514603555764 0.3484586268959632 0.3298167346784994 0.3086883276372188 0.30664300784636844 0.24660390666404067 0.22644948630433412 0.2228773765599967 0.18207349095561787 0.17812952835114895 0.13505363438714352 ], [1.0325253285988607e-33 1.0731108359377121e-30 2.849922580272804e-30 8.70270358179255e-29 1.080571248787234e-25 1.972369100763208e-22 9.023866760612701e-21 6.04063406530646e-19 9.01094153647527e-19 6.769221430932879e-14 2.382567097716102e-12 4.4331525047283584e-12 4.3300414630867654e-09 8.258465963709676e-09 7.676524818370627e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00370044_corrected_cmap.fits, 285, 524, [0.301255230125523 0.9037656903765691 1.506276150627615 2.1087866108786613 2.711297071129707 3.3138075313807533 3.916317991631799 6.3263598326359824 6.928870292887028 9.941422594142258 9.338912133891213 12.95397489539749 7.531380753138075 5.7238493723849375 10.543933054393305 ], [0.7598906219950982 0.7489147801322558 0.7247366238547637 0.6825008266164027 0.6141126881903258 0.5054230193386974 0.32944559848241983 0.23524427260609246 0.23437696485859758 0.1834361998534342 0.15858415293193923 0.13632019167448314 0.13401027774986454 0.13099422432437902 0.12632672470170245 ], [4.529530076701303e-70 8.780393223036743e-68 4.444365167008634e-63 8.91429782090658e-56 8.392260124557043e-46 3.970601512815851e-33 1.2751548219562722e-17 5.873864735713798e-11 6.7020559264169e-11 1.1859820870475453e-07 3.7923096766019563e-06 7.663326666608128e-05 0.00010413064286748843 0.0001551664500117596 0.0002866870906666559 ]
/home/jchakrab/fits/pipeline_nostitch/jj0115_corrected_cmap.fits, 180, 473, [5.160409556313994 4.6689419795221845 5.651877133105803 8.109215017064846 0.24573378839590446 0.7372013651877133 4.177474402730375 1.2286689419795223 7.617747440273037 8.600682593856655 1.720136518771331 2.21160409556314 6.143344709897611 11.0580204778157 10.56655290102389 ], [0.5614665417734525 0.5262787120273134 0.4105765108277661 0.3322812922992035 0.3308847885209054 0.3179997399134366 0.30292017304916447 0.29068818447202455 0.2553626502179402 0.2511356239061282 0.24628089452042862 0.18373043467074207 0.17227963699183405 0.1706881946577346 0.1355373675131394 ], [8.406685925149546e-49 5.901986126520694e-44 3.007856899005867e-30 1.9337876363539213e-22 2.6125312545567594e-22 4.069732701688996e-21 9.467283818215345e-20 1.1553290011013504e-18 1.245038412328557e-15 2.8055672807841112e-15 7.090944549920862e-15 6.420782678448049e-10 4.686768929972249e-09 6.163381819814545e-09 2.258792832384153e-06 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf038043_corrected_cmap.fits, 436, 680, [0.29508196721311475 0.8852459016393444 1.4754098360655739 2.0655737704918034 2.655737704918033 6.196721311475409 5.606557377049181 9.737704918032787 6.786885245901639 3.2459016393442623 9.147540983606557 10.327868852459018 15.639344262295083 16.229508196721312 3.8360655737704925 ], [0.5579300877861971 0.5447135629900018 0.5163378717336196 0.4686035935810244 0.39397157399991795 0.3786434133259631 0.2996051447453721 0.29589279576552646 0.2924946975040103 0.2798881437945371 0.2434466388445352 0.21076856473386604 0.13284647370453678 0.13049784928797079 0.12447350892225995 ], [9.902398670201599e-40 3.405521779131273e-38 4.837076622115069e-35 3.882815912149945e-30 2.6850383020430343e-23 5.339604336363988e-22 8.768594159492916e-16 1.6476773807162158e-15 2.9263048837268804e-15 2.404487279522275e-14 8.594375420410863e-12 1.3058272656037092e-09 8.772386600603597e-05 0.00012044429448988316 0.0002702899564757952 ]
/home/jchakrab/fits/pipeline_nostitch/jcf05560559_corrected_cmap.fits, 259, 554, [0.2440677966101695 0.7322033898305086 1.2203389830508473 5.125423728813559 1.7084745762711866 4.63728813559322 5.613559322033899 8.054237288135594 2.1966101694915254 8.542372881355933 7.566101694915255 2.6847457627118643 10.983050847457626 10.49491525423729 11.471186440677966 ], [0.5205169067082687 0.5069749214897179 0.4774940828006852 0.45258718009730936 0.4268538747932463 0.3587389204300594 0.3578082291138961 0.34788429033271334 0.3465964763538867 0.26379987316008235 0.2623457012788988 0.22829394831831792 0.2220659481108304 0.1836356307766909 0.14430833430550744 ], [1.6414420966107639e-43 9.450975845579207e-42 4.414807265660236e-38 3.8543313177820817e-35 3.0619509910196324e-32 3.703448972576348e-25 4.570893898394608e-25 4.2290618509586044e-24 5.630320023946263e-24 1.803752860949764e-16 2.39937157620111e-16 1.6269473557324472e-13 5.188439246511715e-13 5.385292220053959e-10 4.593543873251912e-07 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0016100173_corrected_cmap.fits, 117, 351, [0.3076923076923077 0.9230769230769232 1.5384615384615383 2.153846153846154 2.769230769230769 3.384615384615385 4.000000000000001 12.615384615384613 13.23076923076923 9.538461538461538 4.615384615384616 16.307692307692307 8.923076923076923 10.153846153846155 15.692307692307692 ], [0.6753859597100478 0.6681769747816548 0.6521498703825935 0.6233318393484384 0.5735956924390557 0.48734504319030303 0.3425121580065546 0.17578089324759666 0.1725011469459346 0.16727862686567438 0.14853861413973807 0.129571702821823 0.1294701294896895 0.11985999764510366 0.09859587804125874 ], [1.9557469499381922e-53 2.459024642782385e-52 5.643977093608027e-50 5.422917600603608e-46 8.656066124086163e-40 1.3879058712535488e-30 3.523952590441877e-18 5.484369318651247e-07 8.594960673427432e-07 1.7504616657957188e-06 2.1562271195811733e-05 0.0002565081325705931 0.0002598862569775429 0.0008884242745341473 0.012622623496540798 ]
/home/jchakrab/fits/pipeline_nostitch/jc153158_corrected_cmap.fits, 184, 430, [0.29268292682926833 0.878048780487805 1.4634146341463417 2.0487804878048785 2.634146341463415 9.073170731707318 6.146341463414635 9.658536585365855 3.2195121951219514 5.560975609756098 6.731707317073171 8.487804878048781 12.585365853658539 12.000000000000002 10.24390243902439 ], [0.4066490284412432 0.39701423053189255 0.37716892440250505 0.34596481798207046 0.3000657768887874 0.2550630076048421 0.25132978060770605 0.24388316327945322 0.22598504306264966 0.21797936192749606 0.1827725784735438 0.16695765779229013 0.16449294649294555 0.15067901700581907 0.14742599048670046 ], [1.2825831075784785e-24 8.970608626323753e-24 4.470644484190743e-22 1.626186933906633e-19 5.743683678230949e-16 1.0279884270626201e-12 1.873122013697792e-12 6.141674032191519e-12 1.0144607337007594e-10 3.478343324229851e-10 6.710994996311566e-08 6.584541346376756e-07 9.358086229754095e-07 6.568052145787386e-06 1.03375331065823e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jc02020211_corrected_cmap.fits, 10, 246, [0.3076923076923077 0.9230769230769232 1.5384615384615383 2.153846153846154 2.769230769230769 3.384615384615385 4.000000000000001 6.461538461538462 7.0769230769230775 10.153846153846155 10.76923076923077 13.23076923076923 5.846153846153847 7.692307692307693 12.615384615384613 ], [0.7184271470668181 0.709170107642818 0.6885385346030478 0.6515791903331204 0.5880410701733256 0.47635172834495465 0.2885989379031016 0.28245662392865856 0.2824003838469565 0.20709124782493118 0.19476494834757635 0.16364996976485893 0.15194937263111205 0.15189628622071955 0.14444049165149558 ], [1.4775275722025938e-60 6.155942888917394e-59 1.662552953877084e-55 6.81744294505746e-50 1.6366462084599682e-41 1.5910486114810776e-29 2.904324560894515e-14 7.755537038668619e-14 7.825282930927656e-14 6.7929680739093534e-09 3.91315271550273e-08 2.860870883098826e-06 1.3717875446632002e-05 1.3814999635736631e-05 3.702257995556286e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01590163_corrected_cmap.fits, 225, 449, [0.32142857142857145 0.9642857142857143 1.6071428571428574 2.25 2.8928571428571432 3.5357142857142865 4.178571428571429 4.821428571428572 16.392857142857146 12.535714285714286 13.17857142857143 17.03571428571429 5.464285714285715 15.75 26.67857142857143 ], [0.5712950910297856 0.5669627236158112 0.5566283630501822 0.5363394187182979 0.4994070076569912 0.440461426786486 0.3551569078595371 0.2244225476575035 0.14783790099847602 0.14261861970929945 0.14137087165025605 0.12596490522169096 0.10256704556471449 0.09737737688137854 0.0973160463836998 ], [1.0404446489843526e-37 3.1484790957535983e-37 4.2258840757970664e-36 5.822681660519482e-34 2.6765960254142517e-30 5.526755323682002e-25 3.2003421604515896e-18 1.8385058834461293e-09 4.9314590713523516e-05 9.510249567463331e-05 0.00011119099855260594 0.0007486995207583371 0.01244338151586536 0.022808647428022334 0.02297139690910076 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00050010_corrected_cmap.fits, 177, 395, [0.3302752293577982 0.9908256880733944 1.651376146788991 2.311926605504587 2.9724770642201834 3.6330275229357802 4.293577981651376 14.201834862385322 13.541284403669726 14.86238532110092 4.954128440366973 15.522935779816512 12.880733944954128 18.1651376146789 17.504587155963304 ], [0.6281769134137652 0.6267630115056728 0.6232009294916966 0.6150659171748677 0.5942087600217778 0.5340193698249189 0.390834424166492 0.2561679136157857 0.2155144663689555 0.2110872530393693 0.1798239691122664 0.11626026658215302 0.113749088100284 0.10679488429950125 0.09819694552608792 ], [3.005051420231528e-43 4.513959934993408e-43 1.2496077739545696e-42 1.2335305504372124e-41 3.525036496994461e-39 9.571703877280554e-33 2.646887679088896e-20 4.524154574987918e-11 1.2657756058792233e-08 2.2939557489291093e-08 1.3809828015402789e-06 0.0033857190490677418 0.004540814947164896 0.010165368157412836 0.027066549302217104 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00190036_corrected_cmap.fits, 358, 612, [0.2834645669291339 0.8503937007874017 1.4173228346456694 1.9842519685039375 2.551181102362205 3.1181102362204727 5.952755905511811 6.519685039370079 9.354330708661418 5.385826771653544 8.78740157480315 3.6850393700787407 9.921259842519685 15.590551181102365 15.023622047244098 ], [0.6947874981082569 0.6817091740467854 0.6529037208915495 0.6022963362756091 0.5189677160803958 0.38684262779217954 0.36175401071097013 0.3122944251294219 0.26270738544296635 0.2435941119436566 0.20782333383877097 0.19878772154869 0.18160384408656582 0.15702548326200072 0.14520095650751855 ], [1.2745881447388041e-61 2.443885447295698e-59 1.2611044978415992e-54 3.173186354956991e-47 6.875525612013842e-37 1.0021563049228248e-23 1.4862937384070142e-21 1.6151126450832802e-17 9.235366435437701e-14 2.2079598608174776e-12 6.72888133920444e-10 2.731808820595232e-09 3.74481963172159e-08 1.4277369357467129e-06 7.886338062296395e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jc00870089_corrected_cmap.fits, 53, 299, [0.29268292682926833 0.878048780487805 1.4634146341463417 2.0487804878048785 2.634146341463415 3.2195121951219514 3.804878048780488 6.146341463414635 9.073170731707318 6.731707317073171 9.658536585365855 5.560975609756098 8.487804878048781 12.585365853658539 7.3170731707317085 ], [0.5141596269885782 0.5040925484836909 0.4837332908099988 0.45378564842885216 0.41779411691892016 0.37213657490679397 0.27198683311803623 0.236602428974192 0.22360657565379563 0.21007645362178906 0.20368986665329372 0.19231121952086025 0.1630036754032309 0.14657799848013328 0.13551458699509486 ], [4.0795869632830366e-35 4.8812159547927794e-34 6.347564013070559e-32 5.809586537168368e-29 1.2983575753660452e-25 1.1805543613626035e-21 6.506187829369818e-14 1.938091370737928e-11 1.4649967605899977e-10 1.1585850312143169e-09 3.034827347528214e-09 1.6531631079847695e-08 1.1566037448151154e-06 1.1631122074758277e-05 5.34846355159313e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00770082_corrected_cmap.fits, 277, 500, [0.32286995515695066 0.9686098654708519 1.6143497757847534 2.2600896860986546 2.905829596412556 3.5515695067264574 6.780269058295964 7.4260089686098665 4.197309417040358 6.134529147982063 8.071748878923767 10.654708520179373 10.008968609865471 13.883408071748878 11.300448430493274 ], [0.7363826645886212 0.7233631218133001 0.6947635655743848 0.6447145895296724 0.5620657966423183 0.42790346054920386 0.3583728220441269 0.3319931478256263 0.2285584492176138 0.22480802073242295 0.17160755954496498 0.16221476782036398 0.1251897607835056 0.10922317872298563 0.10748199547905896 ], [1.0546832496191814e-60 2.1000125322915233e-58 1.0312359627557882e-53 1.780898683235504e-46 1.6305089681900876e-36 8.313275773713988e-24 2.29486542579645e-18 1.8576259148827153e-16 1.1623967442415214e-09 1.965395112085629e-09 2.5456003326091e-06 8.554495649992764e-06 0.0008743783017938901 0.005957118714724835 0.007320477992216071 ]
/home/jchakrab/fits/pipeline_nostitch/jcF00170020_corrected_cmap.fits, 232, 458, [0.3185840707964602 0.9557522123893805 1.592920353982301 2.230088495575221 2.8672566371681416 3.504424778761062 4.1415929203539825 4.778761061946903 10.513274336283187 9.876106194690266 7.327433628318585 11.150442477876107 6.690265486725664 13.699115044247785 5.4159292035398225 ], [0.8893700775917054 0.8862898604072817 0.8781185066930409 0.8597137655204934 0.8197583818187514 0.7354925227398191 0.5681538969510951 0.2958943068074489 0.12084980103430357 0.09976145006519693 0.08986028103356224 0.08022573224457105 0.07121705744376956 0.06676119484483431 0.053978085419578034 ], [1.4366431369230195e-103 3.0648564440206417e-102 6.996016336581518e-99 4.470657565760987e-92 5.966287077458628e-80 2.1190937653578083e-61 1.0173383054254331e-37 3.453700884917202e-14 0.0012446934916595465 0.01577986656560792 0.04983012961852664 0.14466137147893837 0.3536959760705205 0.5135506654704753 0.9478561815935336 ]
/home/jchakrab/fits/pipeline_nostitch/jcf03860389_corrected_cmap.fits, 240, 492, [0.28571428571428575 0.8571428571428572 1.4285714285714286 2.0 2.5714285714285716 3.1428571428571432 6.0 3.714285714285715 6.571428571428572 9.428571428571429 8.857142857142858 5.428571428571429 12.285714285714286 11.714285714285714 12.857142857142858 ], [0.7165420552313339 0.70320046309296 0.673914567849633 0.6228567134337063 0.5401837763164471 0.4128685856112806 0.269485371672542 0.23264084896882353 0.22641861915418263 0.19935282529527742 0.18752161820446908 0.17881879135474477 0.16817525096601726 0.12729422462556048 0.1189638424505588 ], [4.208952750140645e-65 1.279174693604324e-62 1.533852621130742e-57 1.081348659934077e-49 5.245063414660967e-39 7.537111309560044e-26 3.97051460464322e-14 1.6883690968878656e-11 4.552450087393388e-11 3.0905653410304643e-09 1.8616650653268464e-08 6.849692580412248e-08 3.3010969344673225e-07 0.00011278835133707852 0.0003557894642947981 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0072800737_corrected_cmap.fits, 226, 453, [6.66079295154185 0.31718061674008813 7.295154185022026 0.9515418502202643 1.5859030837004406 2.2202643171806167 6.026431718061675 2.854625550660793 7.929515418502201 3.488986784140969 19.348017621145374 10.466960352422907 19.98237885462555 11.101321585903083 18.7136563876652 ], [0.41763772958359335 0.4045337838535832 0.4003317212977279 0.39507580635527995 0.37437426570716104 0.33839440548017075 0.29289781910516427 0.2802312776265913 0.2524927900650069 0.19178175502693665 0.1748419657476118 0.1670998653203738 0.16643752662661665 0.15067767399166837 0.14025422632230167 ], [2.0232663978884564e-23 2.40707290468137e-22 5.263382314377033e-22 1.3895124006181695e-21 5.860138736216384e-20 2.923109389947395e-17 4.670886053722746e-14 3.3374272821672845e-13 2.1882491448780237e-11 1.198628692393017e-07 1.1683205538031312e-06 3.2507273184435093e-06 3.5463641375962725e-06 2.7493983830325573e-05 0.00010398787534170704 ]
/home/jchakrab/fits/pipeline_nostitch/rj108-127_corrected_cmap.fits, 178, 399, [0.3257918552036199 0.9773755656108599 1.6289592760180995 2.2805429864253397 2.9321266968325794 7.493212669683259 3.5837104072398196 6.841628959276019 8.144796380090499 4.23529411764706 6.190045248868779 8.796380090497738 14.009049773755656 14.660633484162897 13.357466063348415 ], [0.7076554994713219 0.7008263572883909 0.6847819573358385 0.6530797205495862 0.5900834241277954 0.48201765644003797 0.46343644127966593 0.43428600114627247 0.3657128386227673 0.25296339116354777 0.24367548996237293 0.16301540581414464 0.12391732825005777 0.10868133201808121 0.08980631967454265 ], [3.047144240615796e-55 3.7573682096031144e-54 1.1036211779633144e-51 3.706467231550341e-47 2.790697661249467e-39 3.0083280336140775e-28 1.3745779764904346e-26 4.250342347035303e-24 1.0167620828318115e-18 4.7022676629180363e-11 1.7746517598701643e-10 9.096383528115453e-06 0.0011489803808439197 0.007026526973041974 0.06099094867497802 ]
