obsid, lonstart, lonend, freq, power, fap
/home/jchakrab/fits/pipeline_nostitch/junk061066_corrected_cmap.fits, 267, 509, [0.29752066115702475 0.8925619834710744 1.4876033057851237 2.0826446280991733 2.6776859504132227 3.2727272727272725 6.247933884297519 6.84297520661157 5.65289256198347 9.223140495867767 9.818181818181817 3.8677685950413223 12.793388429752065 15.768595041322312 12.198347107438014 ], [128.65045722772535 0.7141941292693141 0.7139619765364832 0.7131730734735187 0.712847892575311 0.6658981958266468 0.6517650947440068 0.6282284816624235 0.6281309899247997 0.6210415641241431 0.5935982820340951 0.593099919302984 0.5703373749208542 0.5702819992949659 0.5681741149423444 ], [7.090204850353636e-54 9.913400470502698e-52 2.364255665812134e-47 1.3554176721266234e-40 2.3147896185527026e-31 5.765882983726913e-20 3.7531416643854867e-13 9.845093617592816e-09 2.085559712688471e-08 4.003008835365072e-08 6.319158823434587e-08 7.505815690807658e-08 2.956629599496881e-05 0.00012337102685681836 0.0003636822856662884 ]
/home/jchakrab/fits/pipeline_nostitch/jc00910096_corrected_cmap.fits, 163, 406, [0.2962962962962963 0.8888888888888887 1.4814814814814814 2.0740740740740735 2.6666666666666665 3.2592592592592586 3.8518518518518507 6.814814814814814 6.222222222222222 4.444444444444444 18.666666666666664 9.777777777777777 9.185185185185185 15.7037037037037 12.740740740740737 ], [0.8341527726322685 0.8336995252351405 0.8114648911803019 0.8110302381734752 0.7476411613887648 0.7419041610620632 0.7376864224932131 0.7374035796138029 0.737290030890156 0.7348907347690884 0.7291544263467789 0.7084805192611493 0.7083357817532717 0.7058031944323213 0.6803418266993433 ], [1.0405067672801943e-68 1.5384050649908727e-67 4.96817113337757e-65 9.978749465339254e-61 1.9193085441008384e-53 1.679966376358938e-40 1.6605850516864281e-21 2.0127988187845395e-06 2.21657792646401e-06 0.00015242771220169726 0.002321679518720537 0.005557582535530336 0.009024926162429748 0.012726056603974406 0.017297604453558952 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01790184_corrected_cmap.fits, 266, 530, [5.181818181818182 5.727272727272728 4.636363636363637 6.272727272727273 9.0 0.2727272727272727 8.454545454545455 0.8181818181818181 9.545454545454547 1.3636363636363638 1.909090909090909 4.090909090909091 2.4545454545454546 6.818181818181818 10.090909090909092 ], [0.883751798488607 0.8824693203791373 0.5676524306446009 0.5675770865615822 0.5659660275362899 0.5659582468628251 0.5658405439482538 0.5485364520764118 0.5485020410455616 0.5469726870403128 0.5469660411433938 0.5468553170137687 0.3736356292996584 0.37356775528218134 0.37247253236897526 ], [3.0304975063165386e-44 7.939441877535516e-42 1.8892796712611907e-23 5.397080790967574e-22 1.1480004569903953e-20 4.728197361060828e-16 2.917661610803175e-15 5.559789621920914e-15 1.7747254817562245e-14 9.281075563906706e-13 2.7963614177997403e-09 3.5771001053337085e-05 0.00010128791819469024 0.00017780643276541484 0.0006964525869763631 ]
/home/jchakrab/fits/pipeline_nostitch/wdec7-50Mj_corrected_cmap.fits, 238, 455, [0.3317972350230414 0.9953917050691243 1.6589861751152073 2.32258064516129 2.986175115207373 3.649769585253456 4.313364055299539 4.976958525345622 7.631336405529954 6.96774193548387 13.6036866359447 14.267281105990783 8.294930875576036 17.585253456221196 12.940092165898616 ], [2.7434976017025554 2.524911696780225 0.8871143804480655 0.8864038203636656 0.8677717382330733 0.8660424330346428 0.8244889545946108 0.8207885165212848 0.8164630187327655 0.8164133999171609 0.8122509305647233 0.8107260927078832 0.8096602825273077 0.7890863520332367 0.789032992968556 ], [7.301216847461121e-78 6.791829204067741e-77 2.3327867959428927e-74 6.513074076304073e-69 1.194069254250843e-58 4.034521823711291e-43 1.5765766968047022e-25 3.130106311731359e-09 0.0001733822863014251 0.0022347507204352702 0.0032490992669172154 0.0061489331996038765 0.013345655840993616 0.2805973468904201 0.3206964116785665 ]
/home/jchakrab/fits/pipeline_nostitch/jc193198_corrected_cmap.fits, 164, 480, [0.2278481012658228 0.6835443037974684 1.139240506329114 1.5949367088607598 2.0506329113924053 5.2405063291139244 4.784810126582278 2.506329113924051 5.696202531645571 4.329113924050634 7.974683544303798 7.518987341772152 2.962025316455697 8.430379746835444 7.063291139240507 ], [0.8991966699964785 0.8987301640017065 0.69751638287079 0.6974439165170426 0.6956218098939464 0.6856210729136173 0.684070069063975 0.683956260564686 0.664373114043013 0.6643552992430953 0.6628933250194025 0.6274439542166556 0.6273541158342085 0.6214604836118259 0.6214513550135956 ], [1.21370026456112e-77 1.8976298386410745e-75 1.0351945211674093e-70 9.163432969924946e-63 8.77443764180614e-51 4.1135910767301436e-41 3.4164718654539126e-39 2.500454019629483e-34 1.522397583943398e-21 1.3845991949425778e-18 3.256994586061024e-18 2.4125920338839927e-16 5.103669331138765e-15 1.2106849932663065e-08 1.0623486105225342e-05 ]
/home/jchakrab/fits/pipeline_nostitch/ef_corrected_cmap.fits, 191, 523, [0.21686746987951808 0.6506024096385542 1.0843373493975905 1.5180722891566265 1.9518072289156627 2.3855421686746987 4.9879518072289155 5.421686746987952 4.55421686746988 2.819277108433735 5.855421686746988 7.590361445783133 4.120481927710843 8.024096385542169 3.2530120481927716 ], [1.0069494701696418 1.0026137103091983 0.7424485041968745 0.7423154273704098 0.740997946702428 0.7409616835594811 0.730216775499292 0.7261529356501991 0.7176209892659189 0.7175995518280248 0.7157366240580634 0.7016211721816347 0.7012751926074647 0.693673634202991 0.6936543510815125 ], [2.3685441065778376e-90 2.7630757978248412e-89 1.2742800025150534e-86 3.8150961934674053e-81 9.711127631011401e-71 7.405777962446392e-53 2.3770423569182952e-45 1.1174097599631075e-34 4.405191593582589e-32 3.1746763760181295e-28 9.671912078310842e-12 7.953842734420472e-11 1.408895066691283e-10 6.381194855128104e-09 1.4297187197183504e-05 ]
/home/jchakrab/fits/pipeline_nostitch/j0093_corrected_cmap.fits, 56, 298, [0.29752066115702475 0.8925619834710744 1.4876033057851237 2.0826446280991733 2.6776859504132227 3.2727272727272725 3.8677685950413223 6.247933884297519 6.84297520661157 9.818181818181817 9.223140495867767 12.793388429752065 4.462809917355372 5.65289256198347 7.43801652892562 ], [140.15083501672947 0.7956267393532828 0.7954915697092081 0.7826551595515711 0.7818231053905976 0.7234071087601022 0.7136796109615502 0.7006926685944301 0.700592090082985 0.6926568730478367 0.6868786579361955 0.6858385800130018 0.6596518693872206 0.6596448849288026 0.6571699684224475 ], [1.1617766028331428e-63 7.178431847659522e-62 3.362800302822176e-58 1.5353207623097281e-52 8.848687251778327e-45 3.347743045297486e-34 2.72098182892168e-19 1.8001915507502637e-08 4.3859835030657756e-08 3.843403296500957e-07 5.297943245375174e-07 7.081912814185702e-05 0.00016147392164600946 0.0014488488448292558 0.0039351973612601985 ]
/home/jchakrab/fits/pipeline_nostitch/jcflat01940197_corrected_cmap.fits, 358, 627, [0.26765799256505574 0.8029739776951672 1.3382899628252787 1.8736059479553901 5.6208178438661704 2.4089219330855016 5.085501858736059 6.156133828996282 8.83271375464684 2.944237918215613 8.297397769516728 9.36802973977695 11.509293680297397 12.044609665427508 6.691449814126393 ], [2.384697060399493 2.3528609040068664 0.6277349919716976 0.6264662351989182 0.5601809300643346 0.5504832807385046 0.5504156905961466 0.5455212313374321 0.5225923529021346 0.5225732444828656 0.5143180404720815 0.5143106646428961 0.5137128702178202 0.46202486641702784 0.46199352753864315 ], [2.1561109285851712e-44 1.6663780566223832e-42 1.306656978267155e-38 1.6100279646983795e-32 1.3751599258050836e-30 3.803216424476455e-24 2.462794059905738e-22 1.81157071994731e-21 7.419492266936113e-18 5.6683265711940735e-14 2.6482056476574514e-13 3.92486324541447e-11 1.3934162666837435e-07 5.390245123341798e-07 4.196113174730716e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jc00110020_corrected_cmap.fits, 11, 259, [0.2903225806451613 0.870967741935484 1.4516129032258065 2.0322580645161294 2.612903225806452 3.1935483870967745 6.096774193548388 9.580645161290324 9.000000000000002 3.7741935483870974 5.516129032258065 6.677419354838711 18.290322580645164 10.161290322580646 8.419354838709678 ], [0.6811962869445921 0.6808632368893645 0.6735500370566564 0.6725239444469155 0.6234422138867123 0.6143442893917717 0.6013971881719031 0.6013315392085412 0.5945692430553652 0.5860854866956646 0.5834467413019478 0.5619929459606525 0.5618634180029188 0.5597690161445347 0.5134895802380585 ], [6.1392071886476335e-49 1.1350565918705144e-47 5.107851472013546e-45 1.191858116367124e-40 9.81586742270412e-34 9.008292602722511e-23 2.9488677796012413e-11 6.634006319192275e-11 1.21060512572187e-10 6.151255229866085e-09 2.3394959990346914e-07 3.749883528118559e-07 4.21926405020008e-05 0.00016721881561700935 0.00080174187509993 ]
/home/jchakrab/fits/pipeline_nostitch/jf0013_corrected_cmap.fits, 14, 376, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 4.574585635359116 4.972375690607735 2.187845303867403 4.176795580110498 2.585635359116022 5.370165745856354 3.7790055248618786 6.961325966850828 7.359116022099448 2.9834254143646404 ], [1.0923784628524038 1.0812139318706189 0.6944655894122187 0.6943821793110883 0.6906919812747563 0.6903926033904132 0.6750590460211167 0.6708056590721976 0.6624582442164875 0.6624349675704551 0.6599795447014472 0.6474725993930354 0.6471146912757617 0.6374398029652083 0.6374371861904524 ], [2.4020893535004885e-84 2.471818902291344e-83 8.164711872855315e-81 1.1940607939978328e-75 7.381195514284979e-66 3.4680209167462104e-61 7.520756650948373e-50 4.378296432483128e-49 4.1894699190937375e-41 8.504866579617264e-26 8.157036595159684e-20 1.4590763269896426e-13 2.7186759295235438e-08 3.7050291534744044e-08 0.0004604434073926198 ]
/home/jchakrab/fits/pipeline_nostitch/jcf03790387_corrected_cmap.fits, 58, 284, [9.876106194690266 0.3185840707964602 0.9557522123893805 10.513274336283187 1.592920353982301 9.238938053097346 6.690265486725664 2.230088495575221 6.053097345132743 7.327433628318585 2.8672566371681416 16.24778761061947 15.610619469026547 14.336283185840708 14.97345132743363 ], [1.2763874359347367 0.9437214297119167 0.29328507838205436 0.29302869672680465 0.2878180400862886 0.2877672997898269 0.28730183684689253 0.2712895073106459 0.27052113268278055 0.2643546516563453 0.26308162005894226 0.2621141152575284 0.254742191150706 0.24546947582352477 0.24472928533406665 ], [1.31596932162891e-13 6.041520962596891e-12 1.804414876452492e-11 1.5189655711182785e-10 1.6150622326617968e-10 3.196147473971705e-10 6.6281916226684e-10 4.505420358191493e-09 3.7450636707281106e-08 4.039060714513734e-07 5.197495151700659e-07 6.557371448040642e-06 1.613917113126954e-05 5.742796311232114e-05 9.895123893144571e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf001006_corrected_cmap.fits, 57, 309, [0.28571428571428575 0.8571428571428572 1.4285714285714286 2.0 2.5714285714285716 3.1428571428571432 3.714285714285715 9.428571428571429 8.857142857142858 6.0 6.571428571428572 15.142857142857144 15.714285714285715 12.285714285714286 10.000000000000002 ], [9.105452563192918 0.9977390938995174 0.8688053464576961 0.841303759500456 0.8397537740870823 0.764659934499515 0.7617412371313926 0.7534974920708022 0.7493493107020909 0.7453665369377636 0.7351253032084464 0.7346792465753359 0.7062151107057546 0.705166996833315 0.7019449743377532 ], [1.7587484166139799e-74 1.207849676978493e-72 9.192551936816601e-69 2.1616186818573217e-62 1.0262187054122284e-52 2.0028490870828346e-38 6.004856154407674e-20 2.846444188452579e-09 3.25901242525655e-08 2.816510728242959e-07 5.283836714213719e-06 2.847177189297548e-05 0.0002634452724117383 0.0002651542409774409 0.0005579837187999915 ]
/home/jchakrab/fits/pipeline_nostitch/ncal110_corrected_cmap.fits, 159, 418, [0.277992277992278 0.8339768339768339 5.837837837837837 1.3899613899613898 5.281853281853282 1.9459459459459456 8.617760617760617 9.173745173745173 11.953667953667953 2.501930501930502 6.3938223938223935 4.725868725868725 11.397683397683398 12.50965250965251 15.28957528957529 ], [0.45892827351279875 0.4587382779944507 0.4454567782086205 0.44534770053606165 0.4226714204828235 0.40774759041450453 0.3947659488944481 0.394496487037195 0.38407659664773464 0.3840117748548004 0.38298139580765606 0.38156992356242525 0.3815033063402032 0.38060645531388876 0.3802290192429453 ], [1.4280998696908584e-27 3.678567194335745e-26 6.751147572018503e-24 2.8230382480707017e-23 1.2515578415646293e-22 8.077390123108495e-19 8.713354160477104e-17 4.921479720072212e-16 7.104470628822599e-13 9.229245241768863e-13 2.477186596466566e-12 2.2212342730016488e-08 3.4113424419569484e-08 3.719517029478081e-08 2.3400694469793828e-07 ]
/home/jchakrab/fits/pipeline_nostitch/jcf06420651_corrected_cmap.fits, 339, 578, [0.301255230125523 0.9037656903765691 1.506276150627615 2.1087866108786613 2.711297071129707 3.3138075313807533 3.916317991631799 6.3263598326359824 6.928870292887028 9.941422594142258 5.7238493723849375 9.338912133891213 12.95397489539749 7.531380753138075 15.96652719665272 ], [19.9052963344943 19.03502657469375 0.8712526559163313 0.8707172102014217 0.8609087667072413 0.8608933858152007 0.8014560769575266 0.7896570307685615 0.7716625938417963 0.7715389190252067 0.7632654378736787 0.7467917126469511 0.7454925263355531 0.7183092232138603 0.7182170411722005 ], [8.441419702726625e-80 7.614149969449501e-77 8.543097272730105e-71 2.0005442809620702e-61 1.526591603362664e-48 2.0282640970134332e-32 6.626593737060025e-15 8.844206727392519e-13 1.9909259560987346e-11 1.412219347521324e-05 1.622935226155346e-05 0.00023079314366478487 0.0005447765927877298 0.0015320934617846088 0.0019511001031121823 ]
/home/jchakrab/fits/pipeline_nostitch/jf0477_corrected_cmap.fits, 155, 399, [0.29508196721311475 0.8852459016393444 1.4754098360655739 2.0655737704918034 2.655737704918033 6.786885245901639 3.2459016393442623 6.196721311475409 7.3770491803278695 5.606557377049181 3.8360655737704925 12.688524590163937 13.278688524590166 12.098360655737705 7.967213114754098 ], [0.7646003604939761 0.7641726816567125 0.7580659422173567 0.7570169751863485 0.7007215735133789 0.6890293214736787 0.6710838535843073 0.6710044785330075 0.6631485756611802 0.6460403893758274 0.6446507941606201 0.6196349903993973 0.61962698036608 0.617229014355591 0.5557666513303678 ], [4.2720389022973686e-60 4.2912913418834725e-58 6.42554873066773e-54 3.0210481998934003e-47 1.0947064346450707e-37 3.9169939948097097e-25 4.947938274924671e-25 2.3008659530815863e-24 1.43794832849112e-13 9.16854966461649e-12 1.885096868644519e-10 5.410316705139748e-07 5.881536112638235e-05 0.000224085558372473 0.07262039510968922 ]
/home/jchakrab/fits/pipeline_nostitch/jc02370245_corrected_cmap.fits, 333, 595, [0.27480916030534347 0.8244274809160305 1.3740458015267174 1.9236641221374045 5.770992366412213 5.221374045801526 2.4732824427480913 6.3206106870229 9.068702290076335 3.0229007633587788 8.519083969465647 9.618320610687022 4.671755725190839 11.81679389312977 6.870229007633587 ], [1.6832675306189524 1.658536203410123 0.5847993562377062 0.5840757364554248 0.5294849896661815 0.5194001878224265 0.5193992168656706 0.5151819468623382 0.4927997558695999 0.49177877443858464 0.4852047165399215 0.4851775167000353 0.48467550176405 0.43678142604628195 0.4361638362558492 ], [2.224316633549038e-39 1.060322683710349e-37 2.780971004249678e-34 4.664790363721327e-29 7.78270218965077e-29 2.0752671990297126e-22 3.9021219486302743e-22 8.037815679032501e-20 3.755638918453772e-16 6.24713365874017e-14 1.621541603882947e-12 7.060407126230923e-10 4.922199347041618e-07 3.1035520505156213e-06 1.0319784327697632e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0028700296_corrected_cmap.fits, 0, 719, [0.2834645669291339 0.8503937007874017 1.4173228346456694 1.9842519685039375 2.551181102362205 3.1181102362204727 5.952755905511811 9.354330708661418 8.78740157480315 5.385826771653544 12.18897637795276 6.519685039370079 12.755905511811026 9.921259842519685 8.220472440944881 ], [0.653930352600138 0.653462369184302 0.6518045911646854 0.6512549710188683 0.600152070020398 0.5860115334366163 0.5629164628715833 0.5627971204734589 0.5552326538204452 0.5287556307175643 0.5270177635968326 0.50451215437843 0.5044092491339615 0.5021980370321332 0.4309705129577591 ], [6.220087460116968e-47 4.8177117567010813e-45 3.7999891617086506e-41 4.987855975642137e-35 1.6092848893513184e-26 5.58388682702091e-16 6.443966771817031e-16 7.088665086195448e-16 1.2605372354736225e-15 9.144226243558747e-12 1.210573478398626e-10 2.4307898463002875e-09 1.61543697543854e-07 1.927768286200968e-06 6.872190088991936e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jcF00210026_corrected_cmap.fits, 338, 571, [0.3090128755364807 0.9270386266094421 1.5450643776824036 2.163090128755365 2.7811158798283264 3.399141630901288 4.01716738197425 7.107296137339056 6.489270386266096 7.725321888412019 13.287553648068672 12.66952789699571 4.635193133047211 13.905579399141631 5.8712446351931336 ], [8.288710539784127 6.4869060615702105 0.8765715832401172 0.8749184587422872 0.8589956700662713 0.8584469292096208 0.8019790422087246 0.7939740388152323 0.7832649281649344 0.7832298803648818 0.7755709077187929 0.770408542741532 0.7696828074721865 0.7432336452300174 0.7432143535263853 ], [7.666741404039268e-78 7.272343685113202e-76 1.3479145845040156e-71 2.0515523886926688e-64 1.9739096207613186e-53 5.740074809450363e-38 1.9778334684940793e-19 1.2918555281423694e-12 6.566495129624537e-11 1.1979228929687457e-06 2.2237740807626757e-05 0.0007890329034181189 0.00213824648566299 0.003257262600997525 0.004942208714310431 ]
/home/jchakrab/fits/pipeline_nostitch/jc03410345_corrected_cmap.fits, 208, 564, [0.20224719101123595 0.6067415730337078 1.0112359550561798 1.4157303370786516 1.8202247191011236 2.2247191011235956 4.651685393258427 5.056179775280899 4.247191011235955 2.6292134831460676 5.460674157303371 3.842696629213483 3.0337078651685396 7.078651685393259 7.48314606741573 ], [1.1285240285202782 1.115964821165271 0.7451369288202356 0.744961303859664 0.7405521779304276 0.7402015059060791 0.7246469047644105 0.7208116962323817 0.7129863253358653 0.7129596740426979 0.7105088852412262 0.6980148296594496 0.6977047157196482 0.6878622160201575 0.6878614123768585 ], [1.4348152503583271e-95 1.6440870805420474e-94 9.784969923590992e-92 8.945203004826583e-86 2.3738907772402587e-74 9.426759334369572e-56 6.759177917678131e-53 5.067842325432412e-42 4.862379489361589e-37 1.3804875819613888e-31 2.913318060560893e-16 7.807201146432589e-13 1.8793044986941365e-08 3.960338158354059e-07 1.8587117786249007e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jup0091_corrected_cmap.fits, 62, 296, [0.3076923076923077 0.9230769230769232 1.5384615384615383 2.153846153846154 2.769230769230769 3.384615384615385 4.000000000000001 7.0769230769230775 6.461538461538462 10.153846153846155 9.538461538461538 4.615384615384616 13.23076923076923 16.307692307692307 12.615384615384613 ], [2.62830080758012 0.8370464544242314 0.7676960109468779 0.755521352453169 0.7492751337708948 0.7084207456806318 0.7005681289805378 0.6989614548151886 0.6976352510030971 0.6970353310219396 0.6953899957513598 0.6894712795363734 0.6782953588182068 0.6779682175165662 0.6760836052235861 ], [1.7732003684028954e-57 6.855085676636675e-57 1.1765895014953033e-55 1.5262196238803226e-53 1.8905270710569214e-49 1.637027520019368e-39 1.9208630072900087e-21 8.514654447129847e-06 1.715171532440146e-05 2.671790733208934e-05 4.3671125980642926e-05 0.00010355576922972979 0.00357907778274194 0.0202812913159146 0.06747188524753268 ]
/home/jchakrab/fits/pipeline_nostitch/jf0479_corrected_cmap.fits, 153, 397, [0.29508196721311475 0.8852459016393444 1.4754098360655739 2.0655737704918034 2.655737704918033 6.786885245901639 6.196721311475409 3.2459016393442623 7.3770491803278695 5.606557377049181 3.8360655737704925 12.688524590163937 13.278688524590166 12.098360655737705 7.967213114754098 ], [0.7634511186218174 0.7629644053037953 0.7585691407497732 0.758172415306166 0.702563289995879 0.6899884797760097 0.6700984603462145 0.6700219816938521 0.6621807417189293 0.641201978271938 0.6408040148719742 0.6154477974271866 0.6154216068417865 0.6130462823693639 0.5470597340883809 ], [2.0331218186115153e-60 2.9595532158866023e-58 9.072732313173551e-54 1.115432061029001e-46 9.386086742602492e-37 1.7223139715024418e-25 7.411148956614663e-25 3.815400733776014e-24 7.768692619609391e-14 2.5673323400123594e-12 4.231403319918485e-10 3.983084311442451e-07 1.9531042075047554e-05 0.0002894401176707166 0.052631624931895445 ]
/home/jchakrab/fits/pipeline_nostitch/jcf007012_corrected_cmap.fits, 60, 318, [0.2962962962962963 0.8888888888888887 1.4814814814814814 2.0740740740740735 2.6666666666666665 3.2592592592592586 3.8518518518518507 4.444444444444444 15.7037037037037 16.296296296296294 15.111111111111107 5.037037037037036 6.222222222222222 12.740740740740737 12.148148148148147 ], [0.7732910040121282 0.7726904352805679 0.7531275371312522 0.7513184831493851 0.6926863097713383 0.6868095834057258 0.6810867476233554 0.6809717112790182 0.6775466604129483 0.6762271656951401 0.6732300183163518 0.6504230705323427 0.6504203922939024 0.6479521968217927 0.6223805464185759 ], [1.854720560612315e-58 1.7931464322970111e-57 2.8928331350520135e-55 2.1684722002026506e-51 1.692660336832481e-45 6.918480987640694e-38 9.396697018918782e-28 7.604517339337524e-14 1.145200566119651e-06 6.881122564256197e-05 0.0001397952080529634 0.0008998531695332601 0.010945204328569142 0.013637503782525774 0.03635926426834942 ]
/home/jchakrab/fits/pipeline_nostitch/wdec7-50Mj542-567_corrected_cmap.fits, 376, 593, [0.3317972350230414 0.9953917050691243 1.6589861751152073 2.32258064516129 2.986175115207373 3.649769585253456 4.313364055299539 7.631336405529954 8.294930875576036 4.976958525345622 6.96774193548387 8.95852534562212 14.267281105990783 13.6036866359447 9.622119815668203 ], [2.6500144761966378 2.596630178059994 0.8632596043873128 0.861334691569583 0.8367593334922719 0.8366794338582774 0.7982269040591016 0.7980303132432218 0.7918913377176073 0.7918801262269268 0.7913491889904289 0.79014909954315 0.7861799607845453 0.7765985869323062 0.7765695494925747 ], [7.795833828676605e-70 1.4389459211461798e-69 1.065788782929181e-68 2.822294004613836e-66 3.9971362613296865e-60 5.723244491683547e-47 1.9477261083717694e-27 9.037037245468856e-12 7.415890795336079e-10 1.1632717453055192e-08 7.702805064345508e-07 0.0002732583912222235 0.2480126317893189 0.29925192228931274 0.557739083590175 ]
/home/jchakrab/fits/pipeline_nostitch/jcf02730276_corrected_cmap.fits, 161, 446, [4.8 5.3052631578947365 4.294736842105263 8.336842105263157 7.831578947368421 8.842105263157894 5.810526315789473 11.36842105263158 7.326315789473685 10.863157894736844 3.7894736842105265 11.873684210526317 0.25263157894736843 0.7578947368421052 1.263157894736842 ], [6.807799017922236 6.244381404794586 0.574101617821292 0.5736612525683752 0.5718551752517512 0.571847110259991 0.5716943863627759 0.4865222204320956 0.4861688690570145 0.48466086101974637 0.484655080417339 0.48452829274986675 0.448623601091933 0.4483448448710641 0.44686544614457935 ], [7.896707474807019e-49 1.6037337946216233e-37 3.311221385832484e-33 9.910655847217489e-32 4.183207730507441e-29 1.5696585831975944e-17 2.0355961292756574e-16 3.747298877150439e-14 6.524339947063591e-13 3.4773171129704713e-11 4.849565253990128e-10 2.9816703322376395e-08 3.4267466277791316e-05 0.00014461019299618797 0.00258193263935895 ]
/home/jchakrab/fits/pipeline_nostitch/jc02530255_corrected_cmap.fits, 445, 671, [0.3185840707964602 0.9557522123893805 1.592920353982301 2.230088495575221 2.8672566371681416 3.504424778761062 9.876106194690266 19.43362831858407 20.07079646017699 9.238938053097346 4.1415929203539825 10.513274336283187 16.24778761061947 18.79646017699115 13.061946902654867 ], [1.9447710873922948 1.5249655496212375 0.4305716854045434 0.426991199136849 0.4265763770206358 0.4258407121336985 0.4076663986256665 0.40151636393373946 0.3913346782706099 0.3912276401803683 0.3882279028077139 0.3774787105761274 0.3760977831844733 0.36613339524521193 0.3661032108267293 ], [1.7273266065118236e-22 5.423176727291261e-22 6.171153105276198e-21 3.7131519124257237e-19 3.028048439433657e-16 1.9855264077347794e-11 3.412487409402486e-07 2.378116482373106e-06 6.5174081605842744e-06 2.9782057694400757e-05 7.531162555409837e-05 8.838476521132345e-05 0.0026452592184783804 0.004226638569387928 0.011120569818048718 ]
/home/jchakrab/fits/pipeline_nostitch/jcf03310337_corrected_cmap.fits, 316, 569, [0.2845849802371541 0.8537549407114625 1.4229249011857708 1.992094861660079 2.561264822134387 3.130434782608696 5.976284584980236 3.6996047430830044 6.545454545454545 9.391304347826086 8.822134387351777 12.237154150197629 5.407114624505929 12.806324110671936 9.960474308300395 ], [0.8145882899004943 0.8122521953401373 0.8050599364096899 0.8044907897843723 0.7349294749088603 0.7223788163827539 0.7040226919520074 0.7039682509404638 0.6945840388895376 0.6782110129600109 0.6769982770509803 0.6480324945703622 0.6480271382786861 0.6451731761638787 0.5798654304770077 ], [5.218217550943359e-69 1.679493714924912e-66 2.4920219708521078e-61 3.3198735481583114e-53 7.788223201067983e-42 2.169217004532373e-27 2.3858313210035017e-14 1.0576474964519827e-11 6.601278585984648e-11 7.975147416900457e-11 2.1370236342799594e-09 4.880262401286916e-08 1.118448461757309e-07 2.288451848414274e-05 0.0001700018025826876 ]
/home/jchakrab/fits/pipeline_nostitch/jcf04580461_corrected_cmap.fits, 176, 469, [5.160409556313994 0.24573378839590446 0.7372013651877133 1.2286689419795223 1.720136518771331 4.6689419795221845 5.651877133105803 8.109215017064846 2.21160409556314 8.600682593856655 7.617747440273037 2.703071672354949 11.0580204778157 6.143344709897611 4.177474402730375 ], [0.5713982477784432 0.5694964387815141 0.4963391498948216 0.4962809286080575 0.4942719114939913 0.4942632536698932 0.49411392619144096 0.4851525495192179 0.4788517394130808 0.47883143578507725 0.47316620486757655 0.45717537003916875 0.4571339073107334 0.4477802453799511 0.4477717399546335 ], [7.836662467884013e-40 9.906146749565811e-39 2.7526899945871356e-37 2.9537386621421467e-34 2.4148697159949493e-29 2.748201806458176e-29 1.6270501268846543e-28 8.152255502122214e-23 4.30389287792272e-22 1.9189025321659304e-16 8.356538203858095e-15 3.0821444402893897e-12 4.711978449114725e-11 8.308003808089524e-09 3.5277510849311005e-08 ]
/home/jchakrab/fits/pipeline_nostitch/jcf04830487_corrected_cmap.fits, 350, 588, [0.3025210084033613 0.9075630252100841 1.5126050420168067 2.1176470588235294 2.722689075630252 3.327731092436975 3.932773109243698 6.352941176470588 16.03361344537815 6.957983193277311 9.378151260504202 19.058823529411764 15.428571428571427 9.983193277310924 22.084033613445378 ], [13.596237015078893 13.020097449016937 0.7776926631836274 0.7771225647180099 0.769907741690492 0.7693178198258378 0.7174282985788099 0.7062802046569957 0.6892281909543275 0.6891139701183824 0.6817829595586854 0.6659615991344456 0.6654916975304271 0.6411285176639987 0.6410705172012006 ], [1.8201987741919083e-61 1.7031538138268965e-59 2.048524780643044e-55 5.7197670267726475e-49 7.639612855441843e-40 7.255991780844163e-28 8.764639327310893e-14 2.141532030250051e-06 2.6962084422217423e-05 0.00012157172368053116 0.00013808516250414757 0.00015467417969870057 0.0002550448963871112 0.0007226962070174379 0.0010023647046635597 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0059300602_corrected_cmap.fits, 324, 563, [0.301255230125523 0.9037656903765691 1.506276150627615 2.1087866108786613 2.711297071129707 3.3138075313807533 6.3263598326359824 6.928870292887028 3.916317991631799 5.7238493723849375 7.531380753138075 9.941422594142258 12.95397489539749 18.97907949790795 12.351464435146443 ], [18.594572197965373 17.182937194987073 0.793441158307163 0.7930772385349 0.7857367283534925 0.7847596230660385 0.7311419043726685 0.7198245126585163 0.7023184555134598 0.7022094196168234 0.6946334561064061 0.6775530565608704 0.6770348883467301 0.6519685715909046 0.6519442670960827 ], [2.7741680220607086e-64 3.570873636548318e-62 9.061853634494656e-58 9.748400448799154e-51 1.1170332059154877e-40 1.795724583700652e-27 2.6722016665828015e-14 1.7298260907112498e-13 2.055234166574795e-12 1.90994277920199e-06 1.9095425064477146e-05 0.001453515427497027 0.0035346108826126883 0.0128528900265996 0.015165377393612895 ]
