id, fft, fftpower, ls, lspower

/home/jchakrab/fits/pipeline_nostitch/jcflatF053062_corrected_cmap.fits [0.0 26.234817813765183 23.31983805668016 52.469635627530366 58.29959514170041 55.38461538461539 46.63967611336032 43.7246963562753 96.19433198380567 49.554655870445345 ], [1.6251122 0.18926682 0.15199028 0.06771093 0.0650171 0.051460113 0.018009724 0.017869664 0.01687569 0.01668393 ], [0.29268292682926833 0.878048780487805 1.4634146341463417 2.0487804878048785 2.634146341463415 3.2195121951219514 6.146341463414635 6.731707317073171 5.560975609756098 3.804878048780488 ], [0.7918264812714625 0.7916488392225381 0.786100392985333 0.7852357475913896 0.7251034796285513 0.7122660490771713 0.6924233506909715 0.6923310839822123 0.6839503619106572 0.6643155513247724 ]
/home/jchakrab/fits/pipeline_nostitch/jcf057060cal_corrected_cmap.fits [0.0 19.236641221374047 21.984732824427482 24.732824427480917 27.480916030534353 54.961832061068705 30.229007633587788 101.67938931297711 57.709923664122144 49.465648854961835 ], [1.5742868 0.1891519 0.14550462 0.09566235 0.048057053 0.045178518 0.040768195 0.023532817 0.021495 0.0181661 ], [0.27586206896551724 0.8275862068965518 1.3793103448275863 1.9310344827586208 2.4827586206896552 3.03448275862069 5.793103448275863 6.344827586206897 9.103448275862071 3.5862068965517246 ], [0.7960190685467579 0.795632966261762 0.7873318535833329 0.7859279195358192 0.707456516366997 0.6948776546399382 0.677360728629104 0.6772344407467445 0.6670040516796545 0.6527351589807423 ]
/home/jchakrab/fits/pipeline_nostitch/jc239258_corrected_cmap.fits [0.0 15.859030837004404 95.15418502202643 85.63876651982378 88.81057268722466 82.4669603524229 76.12334801762114 256.9162995594713 91.98237885462555 250.57268722466958 ], [1.4785465 0.19093029 0.08480868 0.029504295 0.020252826 0.018467395 0.017638551 0.015787529 0.013551398 0.012695027 ], [1.592920353982301 0.9557522123893805 0.3185840707964602 2.230088495575221 2.8672566371681416 3.504424778761062 4.1415929203539825 4.778761061946903 10.513274336283187 9.876106194690266 ], [4.306741241567037 3.2546833200407472 0.9014059147727388 0.8931264226493872 0.8635884232016646 0.861744047578267 0.8313395423203412 0.8312425433796503 0.8138454056529066 0.8136893247158508 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf002007_corrected_cmap.fits [0.0 14.516129032258064 78.38709677419355 49.35483870967742 81.29032258064517 75.48387096774194 72.58064516129032 23.225806451612904 84.19354838709678 107.41935483870968 ], [1.5596043 0.13708302 0.11527672 0.11210187 0.06531762 0.060465436 0.026221056 0.022825444 0.021420762 0.017405441 ], [0.29149797570850206 0.8744939271255061 1.45748987854251 2.0404858299595143 2.623481781376518 3.206477732793522 9.619433198380566 9.036437246963564 6.1214574898785425 13.11740890688259 ], [0.5488164297214476 0.548245842828773 0.5466723282365924 0.5462896007456304 0.5084696949248775 0.496471519476001 0.4771583391010678 0.477102345492287 0.47124058049571715 0.45108835868371905 ]
/home/jchakrab/fits/pipeline_nostitch/wd_corrected_cmap.fits [0.0 15.555555555555557 17.77777777777778 35.55555555555556 24.444444444444446 42.22222222222222 44.44444444444444 33.333333333333336 62.22222222222223 60.0 ], [1.4722458 0.30472794 0.16453102 0.0741063 0.032552782 0.03193415 0.024809537 0.020891119 0.01819086 0.016225643 ], [1.1145510835913313 0.6687306501547987 0.22291021671826627 1.5603715170278638 2.0061919504643964 2.4520123839009287 2.8978328173374615 5.126934984520124 4.681114551083592 5.572755417956657 ], [1.0454023692343097 1.0322466806830557 0.8255895837113474 0.8254702886379159 0.8144973225979713 0.8141018266600181 0.803073874618508 0.8030541129174112 0.8017279495170633 0.8013734907089919 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00590063_corrected_cmap.fits [0.0 36.45569620253165 66.83544303797468 69.87341772151899 33.41772151898734 63.797468354430386 72.9113924050633 60.75949367088608 75.9493670886076 203.54430379746836 ], [1.6201017 0.18718292 0.118853286 0.07067893 0.04885512 0.047304254 0.03678887 0.019180195 0.013034378 0.012275767 ], [0.3050847457627119 0.9152542372881356 1.5254237288135595 2.135593220338983 2.745762711864407 3.3559322033898304 3.9661016949152548 6.40677966101695 7.016949152542373 5.796610169491525 ], [10.220652682269021 9.457811655544619 0.853763510504256 0.8531359171715077 0.8445917393870817 0.8445744599151179 0.7894627012762694 0.777722657047587 0.7594324934666405 0.7593055051815567 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00190037_corrected_cmap.fits [0.0 107.36842105263158 101.05263157894737 82.10526315789474 88.42105263157895 113.6842105263158 85.26315789473685 110.52631578947368 94.73684210526316 91.57894736842105 ], [1.6394517 0.16457693 0.119728625 0.035584785 0.033420347 0.032293186 0.02780981 0.02043133 0.018048748 0.0143044945 ], [0.31718061674008813 0.9515418502202643 1.5859030837004406 2.2202643171806167 2.854625550660793 3.488986784140969 7.295154185022026 6.66079295154185 4.1233480176211454 7.929515418502201 ], [4.371325622273859 4.178695031978145 0.8455930528879332 0.8454589267031297 0.8402628833751993 0.8394824690234332 0.7939658267747254 0.7821584492811796 0.7626801791323893 0.7625861526852679 ]
/home/jchakrab/fits/pipeline_nostitch/j0125_corrected_cmap.fits [0.0 75.31380753138075 84.35146443514644 69.2887029288703 78.32635983263597 33.13807531380753 72.30125523012552 126.52719665271965 81.33891213389121 135.56485355648536 ], [1.6198431 0.16719842 0.08164337 0.079952374 0.06914592 0.047709808 0.043028127 0.026921317 0.021203378 0.014024628 ], [0.3025210084033613 0.9075630252100841 1.5126050420168067 2.1176470588235294 2.722689075630252 3.327731092436975 3.932773109243698 9.983193277310924 9.378151260504202 6.352941176470588 ], [13.805453667103317 13.034872446184764 0.7896962702117534 0.7892864258240304 0.78009652322529 0.7791085079638359 0.7262055787630292 0.7157551564841149 0.7001927804038849 0.7000831956173579 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0030300311_corrected_cmap.fits [0.0 15.859030837004404 63.43612334801762 60.264317180616736 79.29515418502203 66.6079295154185 126.87224669603523 120.52863436123347 76.12334801762114 88.81057268722466 ], [1.5956961 0.16639902 0.09308165 0.0546186 0.04832722 0.046606086 0.043936316 0.04055031 0.025064224 0.022090029 ], [0.3185840707964602 0.9557522123893805 1.592920353982301 2.230088495575221 2.8672566371681416 3.504424778761062 4.1415929203539825 7.327433628318585 6.690265486725664 14.336283185840708 ], [3.84808026333993 2.925468602061994 0.7870348488594064 0.7797163367300206 0.7750698830200423 0.7735733633437242 0.7326747400577935 0.7240606596516284 0.7105780792282056 0.7104388466936313 ]
/home/jchakrab/fits/pipeline_nostitch/jc03990406_corrected_cmap.fits [0.0 21.573033707865168 24.269662921348313 18.876404494382022 26.96629213483146 51.235955056179776 72.80898876404494 102.47191011235955 29.662921348314605 53.93258426966292 ], [1.6043309 0.1679701 0.16443574 0.11879377 0.06655036 0.030167852 0.026770763 0.023122154 0.019992404 0.018667942 ], [0.2706766917293233 0.8120300751879698 1.3533834586466165 1.8947368421052626 2.4360902255639094 5.6842105263157885 5.1428571428571415 6.225563909774435 2.977443609022556 8.932330827067668 ], [2.065631921307331 2.0440074045731405 0.6193310339166122 0.6181254956540061 0.5551740692564933 0.5465703949517567 0.5465051519333933 0.5418780734531617 0.5218421790060956 0.5218153586923386 ]
/home/jchakrab/fits/pipeline_nostitch/jcf02790284_corrected_cmap.fits [0.0 31.68 34.56 37.44 28.799999999999997 25.919999999999998 40.32 77.75999999999999 80.64 74.88 ], [1.6910585 0.18150182 0.11888877 0.11442117 0.06615725 0.056368176 0.029682567 0.018200424 0.016589437 0.014199785 ], [0.2891566265060241 0.8674698795180722 1.4457831325301205 2.0240963855421685 2.602409638554217 3.1807228915662646 8.963855421686747 9.542168674698795 6.072289156626506 3.7590361445783125 ], [0.7640738995470331 0.7640466421558191 0.759725947331077 0.759553195372047 0.7005668287319583 0.6875562834534609 0.6671173856128253 0.6670249627603551 0.6588048803499402 0.6377425080181024 ]
/home/jchakrab/fits/pipeline_nostitch/jcF00210032_corrected_cmap.fits [0.0 8.571428571428571 11.020408163265307 20.816326530612244 4.8979591836734695 30.612244897959183 24.48979591836735 15.918367346938776 14.693877551020408 40.40816326530612 ], [1.4991215 0.10769929 0.071408086 0.05859807 0.055424288 0.04768185 0.042406287 0.035761602 0.035010483 0.023671938 ], [3.5570698466780235 3.8023850085178874 3.31175468483816 4.047700170357751 0.12265758091993184 4.293015332197615 3.0664395229982957 0.36797274275979547 0.6132879045996592 4.538330494037479 ], [0.3344630122133465 0.33445868032356707 0.3330594428179117 0.33305637819044115 0.33295230638101725 0.3122434493073366 0.3121996170306395 0.3109366405928781 0.31093205113819866 0.31083748334775385 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01470149_corrected_cmap.fits [0.0 42.1875 45.0 39.375 47.8125 36.5625 19.6875 50.625 90.0 92.8125 ], [1.6879145 0.18579435 0.1517536 0.10670377 0.0731068 0.04129966 0.023785727 0.023663985 0.022916269 0.015129831 ], [0.2823529411764706 0.8470588235294116 1.4117647058823528 1.9764705882352938 2.541176470588235 3.105882352941176 5.929411764705883 6.4941176470588236 5.364705882352941 9.31764705882353 ], [0.7352526727159705 0.7345337015875238 0.7328326181116203 0.7316050072461786 0.6685008625368312 0.6545913643406795 0.6330690995857691 0.6329365456669309 0.624230510265659 0.60177989720978 ]
/home/jchakrab/fits/pipeline_nostitch/j0225_corrected_cmap.fits [0.0 58.46153846153847 55.38461538461539 61.53846153846154 52.307692307692314 64.61538461538461 101.53846153846155 129.23076923076923 43.07692307692308 104.61538461538463 ], [1.6525371 0.1711395 0.094115555 0.04784706 0.04739816 0.040773995 0.04033351 0.035374988 0.029269055 0.017415188 ], [0.3090128755364807 0.9270386266094421 1.5450643776824036 2.163090128755365 2.7811158798283264 3.399141630901288 4.01716738197425 6.489270386266096 7.107296137339056 5.8712446351931336 ], [8.015961335259432 6.366965458025109 0.8643825697540003 0.8618457150967411 0.8524094695114852 0.8523137365680407 0.7997242707475634 0.7893898013449302 0.773437894001453 0.7734309309021371 ]
/home/jchakrab/fits/pipeline_nostitch/jc328_corrected_cmap.fits [0.0 32.59259259259259 35.55555555555556 38.51851851851852 29.629629629629626 44.44444444444444 41.48148148148148 77.03703703703704 74.07407407407408 68.14814814814814 ], [1.6089377 0.17178817 0.10435375 0.06447086 0.06361361 0.059402842 0.041626953 0.027517559 0.015165048 0.013925578 ], [0.29752066115702475 0.8925619834710744 1.4876033057851237 2.0826446280991733 2.6776859504132227 3.2727272727272725 3.8677685950413223 6.247933884297519 6.84297520661157 15.768595041322312 ], [126.98248130081816 0.7615519264785261 0.7614780681597074 0.7507318837741298 0.74900644435312 0.6956777928126021 0.686502775922788 0.6738951317805641 0.673808438186327 0.6664667824973434 ]
/home/jchakrab/fits/pipeline_nostitch/jcf03850387_corrected_cmap.fits [0.0 12.587412587412587 15.104895104895105 50.34965034965035 47.83216783216783 30.20979020979021 52.86713286713287 27.692307692307693 32.72727272727273 45.31468531468531 ], [1.3525194 0.16026804 0.10817107 0.10153974 0.057905696 0.0407494 0.039553903 0.021379476 0.02053344 0.017874772 ], [5.3052631578947365 4.8 0.25263157894736843 0.7578947368421052 5.810526315789473 1.263157894736842 8.336842105263157 1.7684210526315787 4.294736842105263 7.831578947368421 ], [19.77905873363133 17.909651982137824 0.43899040993352834 0.43880702412100303 0.437050839586055 0.43705058036070416 0.43690938771720356 0.4213402992254642 0.4210620440602188 0.41941734242411255 ]
/home/jchakrab/fits/pipeline_nostitch/j0131_corrected_cmap.fits [0.0 30.37974683544304 24.303797468354432 27.341772151898738 33.41772151898734 63.797468354430386 75.9493670886076 69.87341772151899 21.265822784810126 197.46835443037975 ], [1.5823554 0.18559715 0.08226055 0.07578984 0.05959099 0.031752802 0.024833519 0.019356668 0.018752292 0.012768954 ], [0.3050847457627119 0.9152542372881356 1.5254237288135595 2.135593220338983 2.745762711864407 3.3559322033898304 3.9661016949152548 4.576271186440678 13.11864406779661 12.508474576271187 ], [10.159785071934612 9.644762866672359 0.8660507899353976 0.865570003749076 0.8487731409694703 0.8479796521760392 0.7895152735137592 0.7810691466705111 0.7703256865512609 0.7702006763111875 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0119027_corrected_cmap.fits [0.0 205.24886877828055 332.3076923076923 338.8235294117647 319.2760180995475 293.2126696832579 195.47511312217193 250.85972850678732 257.3755656108597 149.86425339366517 ], [1.4533366 0.1630542 0.03503461 0.0341368 0.029034529 0.027675632 0.024602346 0.017744908 0.009714365 0.008618732 ], [2.290909090909091 1.6363636363636365 0.9818181818181819 0.32727272727272727 2.9454545454545458 3.6 4.254545454545455 4.909090909090909 7.527272727272727 14.072727272727274 ], [3.181840096803868 3.0558741014036417 0.9358598610927569 0.9354369960371712 0.8987480725109369 0.8982962127430556 0.8781339285683604 0.8758047082351947 0.8567003718508868 0.855570760634997 ]
/home/jchakrab/fits/pipeline_nostitch/jcf029032_corrected_cmap.fits [0.0 31.441048034934497 44.0174672489083 28.296943231441045 84.89082969432314 179.21397379912662 81.74672489082968 40.87336244541484 97.46724890829694 94.32314410480349 ], [1.3607128 0.17310533 0.09838893 0.04371035 0.039663356 0.033276934 0.032620367 0.031002283 0.026266309 0.022040475 ], [2.2105263157894735 1.5789473684210524 0.9473684210526315 0.3157894736842105 2.8421052631578947 3.473684210526315 4.105263157894736 6.6315789473684195 7.263157894736841 5.999999999999999 ], [2.5927144100575013 2.38413126453159 0.7501770596034132 0.7499463352803086 0.7231280575068885 0.7200543947811863 0.7193429962252202 0.718378523594102 0.7034100558217636 0.7034079679856533 ]
/home/jchakrab/fits/pipeline_nostitch/j0325_corrected_cmap.fits [0.0 14.794520547945206 17.26027397260274 12.328767123287673 44.38356164383562 41.917808219178085 61.64383561643836 64.10958904109589 46.849315068493155 66.57534246575342 ], [1.4734988 0.19181141 0.13484076 0.10189763 0.04596526 0.028275408 0.027857268 0.024430148 0.024224002 0.019408152 ], [5.195876288659794 0.24742268041237114 0.7422680412371135 1.2371134020618557 4.701030927835052 5.690721649484537 1.7319587628865982 8.164948453608249 2.2268041237113403 8.659793814432991 ], [0.5664421366906758 0.5646701656336718 0.5316015673052421 0.5315134665436835 0.5294377604431618 0.5294277856968845 0.5292732769434566 0.4848804021439649 0.4766772266905409 0.47666133546403533 ]
/home/jchakrab/fits/pipeline_nostitch/jc02930298_corrected_cmap.fits [0.0 252.8 131.20000000000002 108.80000000000001 284.8 240.0 195.20000000000002 272.0 83.2 326.40000000000003 ], [1.70237 0.14919561 0.08365015 0.035929307 0.02993125 0.026496593 0.022023283 0.01637804 0.015285951 0.013680397 ], [0.32142857142857145 0.9642857142857143 1.6071428571428574 2.25 2.8928571428571432 3.5357142857142865 4.178571428571429 7.392857142857143 6.75 8.035714285714285 ], [3.859613279284556 3.7124421727136414 0.9022871302153405 0.902061284133816 0.8926041126654112 0.8914553291583466 0.8448879414214109 0.8346780037547957 0.8183192889990492 0.8182350513286779 ]
/home/jchakrab/fits/pipeline_nostitch/jc02830287_corrected_cmap.fits [0.0 29.032258064516128 31.935483870967744 26.129032258064516 34.83870967741936 23.225806451612904 37.74193548387097 72.58064516129032 66.7741935483871 69.67741935483872 ], [1.6762056 0.18191431 0.14504242 0.10265507 0.06168294 0.050105095 0.028162621 0.02558498 0.024619553 0.017632736 ], [0.29149797570850206 0.8744939271255061 1.45748987854251 2.0404858299595143 2.623481781376518 3.206477732793522 6.1214574898785425 6.704453441295546 9.619433198380566 5.538461538461538 ], [0.741500070386527 0.741343694727611 0.7399362827402926 0.7395375815005417 0.6836797727558384 0.6698337812350666 0.6475364674238939 0.6474490189589241 0.6395140392691747 0.6147916339908613 ]
/home/jchakrab/fits/pipeline_nostitch/jcoadd375378_corrected_cmap.fits [0.0 1.1483253588516746 6.889952153110048 18.373205741626794 21.818181818181817 16.076555023923444 93.01435406698565 109.0909090909091 24.114832535885167 142.39234449760767 ], [1.2299825 0.2264386 0.13829473 0.039418116 0.033452004 0.029522903 0.028265798 0.02489051 0.01709505 0.016869863 ], [1.035143769968051 1.2651757188498403 0.8051118210862619 0.5750798722044729 0.34504792332268364 0.11501597444089456 1.495207667731629 1.7252396166134183 2.1853035143769968 1.9552715654952075 ], [0.6583673989053669 0.658284278923019 0.6549800059936266 0.6549794843457888 0.6547232568143689 0.6296852917323151 0.6296321800786688 0.6261494466327457 0.6261448150448945 0.6258782948196202 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00690077_corrected_cmap.fits [0.0 23.04 28.799999999999997 31.68 25.919999999999998 34.56 83.52 66.24 149.76 322.56 ], [1.4911886 0.15221162 0.13955885 0.08195968 0.0722681 0.062910415 0.04424383 0.030308982 0.02282316 0.021662336 ], [0.2891566265060241 0.8674698795180722 1.4457831325301205 2.0240963855421685 2.602409638554217 6.072289156626506 3.1807228915662646 5.493975903614458 6.650602409638553 15.325301204819278 ], [0.6007343568702707 0.6007285540302696 0.5996716554483492 0.5987050112433937 0.5572660582061661 0.5470310705268285 0.5305972250291807 0.5305301043059156 0.5245672266167243 0.507702756894804 ]
/home/jchakrab/fits/pipeline_nostitch/jf0955_corrected_cmap.fits [0.0 107.6923076923077 126.15384615384616 55.38461538461539 46.15384615384615 113.84615384615385 52.307692307692314 144.6153846153846 120.0 141.53846153846155 ], [1.6126903 0.12646084 0.09945516 0.066951945 0.04537089 0.040429387 0.039683037 0.032251835 0.03212695 0.029627783 ], [0.3090128755364807 0.9270386266094421 1.5450643776824036 2.163090128755365 2.7811158798283264 3.399141630901288 6.489270386266096 4.01716738197425 7.107296137339056 5.8712446351931336 ], [5.912165804363313 4.61558691106087 0.6117913836174779 0.6104596496823115 0.6100401304861787 0.609686653885406 0.5749000017110687 0.5640889962378116 0.546189428195194 0.5461717914032246 ]
/home/jchakrab/fits/pipeline_nostitch/starcal_jcf099102_corrected_cmap.fits [0.0 40.97560975609756 38.048780487804876 29.268292682926827 32.19512195121951 35.1219512195122 46.829268292682926 111.21951219512195 43.90243902439024 117.07317073170731 ], [1.6130822 0.15707013 0.119388826 0.08275223 0.07146823 0.06423639 0.033007387 0.022908518 0.02028979 0.016535962 ], [0.2938775510204082 0.8816326530612246 1.469387755102041 2.0571428571428574 2.6448979591836737 3.23265306122449 6.171428571428571 6.759183673469388 5.583673469387755 15.575510204081633 ], [0.7034036880037587 0.702987051011405 0.702675823478843 0.7011583344600205 0.6541501124223048 0.6414580298236643 0.6205184262295075 0.6204593373143765 0.6134842631056364 0.5902433821343628 ]
/home/jchakrab/fits/pipeline_nostitch/jcf215220_corrected_cmap.fits [0.0 40.0 43.07692307692308 98.46153846153847 107.6923076923077 110.76923076923077 126.15384615384616 181.53846153846155 190.76923076923077 123.07692307692308 ], [1.4903129 0.17873517 0.06763708 0.057207547 0.047070485 0.042482775 0.032545276 0.02883627 0.024245514 0.018941259 ], [2.7811158798283264 2.163090128755365 1.5450643776824036 0.9270386266094421 0.3090128755364807 3.399141630901288 4.01716738197425 4.635193133047211 7.107296137339056 6.489270386266096 ], [6.191747431765745 4.430394562453324 0.7396472390473814 0.739199783204457 0.7076671375196583 0.7052429492630921 0.7021695096872065 0.6981125755819232 0.6978589785321888 0.6969726696065185 ]
/home/jchakrab/fits/pipeline_nostitch/jc199206_corrected_cmap.fits [0.0 42.35294117647059 51.42857142857143 87.73109243697479 84.70588235294117 93.78151260504201 90.7563025210084 45.3781512605042 48.403361344537814 96.80672268907563 ], [1.5907495 0.13990833 0.072989404 0.060244076 0.057002556 0.05098158 0.04545407 0.044037215 0.027077135 0.024872018 ], [0.30379746835443033 0.9113924050632909 1.5189873417721518 2.1265822784810124 2.7341772151898733 3.341772151898734 3.9493670886075942 6.987341772151898 6.3797468354430364 22.177215189873415 ], [9.85755281004617 9.50440299250459 0.7136002063933901 0.7132273471959593 0.7073970352361982 0.7062855203726156 0.660755123180694 0.6504626065101803 0.6344154549818436 0.6343162708491494 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00170025_corrected_cmap.fits [0.0 41.48148148148148 38.51851851851852 44.44444444444444 50.37037037037037 32.59259259259259 26.666666666666664 35.55555555555556 47.407407407407405 53.33333333333333 ], [1.5156355 0.12348194 0.11242217 0.08160973 0.061981 0.04369649 0.04352858 0.04086908 0.022736695 0.015424586 ], [0.29752066115702475 0.8925619834710744 1.4876033057851237 2.0826446280991733 2.6776859504132227 6.247933884297519 3.2727272727272725 5.65289256198347 6.84297520661157 9.223140495867767 ], [93.75788476688165 0.5716797514814099 0.5701624559111584 0.5677475711765453 0.5677292563227488 0.5356201524165876 0.5238171297936153 0.5037672801521266 0.5037012800147003 0.49834105624067176 ]
/home/jchakrab/fits/pipeline_nostitch/jcf203210_corrected_cmap.fits [0.0 26.063348416289593 71.67420814479638 74.93212669683258 61.90045248868778 65.15837104072398 58.64253393665158 162.89592760180994 100.99547511312217 22.805429864253394 ], [1.2739637 0.07820666 0.06611041 0.06073762 0.046814956 0.046060294 0.04345297 0.034584127 0.028640348 0.021770475 ], [6.218181818181819 20.61818181818182 6.872727272727274 10.145454545454546 5.563636363636364 19.963636363636365 21.272727272727273 10.8 0.32727272727272727 0.9818181818181819 ], [0.437746185590053 0.3924511836166794 0.2608571722793401 0.2602498279365856 0.2563288754947197 0.256286789917114 0.25592544831251146 0.22632924309297417 0.22572994101218116 0.22248587007679915 ]
/home/jchakrab/fits/pipeline_nostitch/jf0131_corrected_cmap.fits [0.0 49.44206008583691 40.17167381974249 55.62231759656652 111.24463519313304 123.60515021459227 43.261802575107296 105.06437768240343 126.69527896995707 185.4077253218884 ], [1.5543036 0.17580481 0.070434995 0.045641948 0.035962738 0.034375567 0.03363615 0.023558175 0.021156555 0.019457007 ], [0.31034482758620685 0.9310344827586207 1.5517241379310343 2.172413793103448 2.7931034482758617 3.4137931034482754 4.0344827586206895 4.655172413793103 12.72413793103448 13.344827586206895 ], [6.992099559941253 6.235967903718319 0.9143546464528793 0.912948573922648 0.8875799971596766 0.8875505898905665 0.8273360552266061 0.8227066349086477 0.8192482536232767 0.8192037809889157 ]
/home/jchakrab/fits/pipeline_nostitch/jc189198_corrected_cmap.fits [0.0 18.46153846153846 34.285714285714285 15.824175824175825 60.65934065934066 39.56043956043956 21.0989010989011 58.02197802197802 63.2967032967033 36.92307692307692 ], [1.4661138 0.1311017 0.12952861 0.110599056 0.06497898 0.030632295 0.029743992 0.025009967 0.01862948 0.017689759 ], [0.2647058823529412 0.7941176470588236 8.205882352941178 1.3235294117647058 8.73529411764706 1.8529411764705883 5.558823529411765 5.029411764705882 2.3823529411764706 11.382352941176471 ], [2.0597387435607497 2.029622567232914 0.46244980818786013 0.4620867182846843 0.41253121347373484 0.4031144856561625 0.4030809554205323 0.39930883477729545 0.3781610378275406 0.37812123772386724 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcflatF03290332_corrected_cmap.fits [0.0 28.01556420233463 30.81712062256809 25.214007782101167 33.61867704280155 22.412451361867703 64.43579766536965 61.63424124513618 67.2373540856031 58.83268482490272 ], [1.7058121 0.15917465 0.15576811 0.124629915 0.06449194 0.046546336 0.023666145 0.021509176 0.019243727 0.014960032 ], [0.28125 0.8437499999999999 1.40625 1.9687499999999996 2.5312499999999996 5.90625 5.343749999999999 9.28125 8.71875 3.0937499999999996 ], [0.620686379298115 0.6205532683978271 0.6145315967139442 0.6136783527658376 0.5719005319578394 0.5567863993579467 0.5313451607484544 0.5312301083137508 0.5241625411956244 0.4932146969483789 ]
/home/jchakrab/fits/pipeline_nostitch/jc347_corrected_cmap.fits [0.0 15.052264808362368 17.560975609756095 35.12195121951219 12.543554006968641 37.63066202090592 32.613240418118465 57.70034843205575 55.191637630662015 75.26132404181185 ], [1.3959215 0.17872427 0.09790806 0.08741133 0.04460519 0.040121444 0.028947907 0.027997656 0.024764732 0.019026926 ], [5.286713286713286 4.783216783216783 5.79020979020979 0.2517482517482517 0.7552447552447551 8.307692307692307 1.2587412587412588 4.279720279720279 7.804195804195803 1.762237762237762 ], [14.645645900452315 13.114189137811978 0.5542504958831076 0.5541944439425283 0.5521410009851172 0.5521321415682866 0.5519801701366671 0.5222806730065531 0.5222088345421986 0.5201860027740326 ]
/home/jchakrab/fits/pipeline_nostitch/jcf02070215_corrected_cmap.fits [0.0 26.557377049180328 17.704918032786885 38.36065573770492 29.508196721311478 35.40983606557377 23.60655737704918 41.31147540983607 32.459016393442624 76.72131147540983 ], [1.6037178 0.1456223 0.12669809 0.10902563 0.081093736 0.06633661 0.026292013 0.024243638 0.023063974 0.015569984 ], [0.2962962962962963 0.8888888888888887 1.4814814814814814 2.0740740740740735 2.6666666666666665 15.7037037037037 3.2592592592592586 6.222222222222222 16.296296296296294 9.185185185185185 ], [0.593576064494934 0.5927593684627362 0.5883854685494321 0.5879289329615115 0.5539235101408415 0.5403551390796036 0.51725497465513 0.5171667223224358 0.5112052179488562 0.48313612099510644 ]
/home/jchakrab/fits/pipeline_nostitch/starcal_cjup03150316_corrected_cmap.fits [0.0 24.452830188679243 21.735849056603772 27.169811320754715 57.056603773584904 51.62264150943396 54.33962264150943 19.0188679245283 59.77358490566037 29.886792452830186 ], [1.7211543 0.17455533 0.16167048 0.10759366 0.07539809 0.04790584 0.023723008 0.023522709 0.020406865 0.017250681 ], [0.2727272727272727 0.8181818181818181 1.3636363636363638 1.909090909090909 2.4545454545454546 5.727272727272728 3.0 6.272727272727273 5.181818181818182 9.0 ], [2.181947240604865 2.1617108411531896 0.7015863051527842 0.7004772477987299 0.6306075427926989 0.6210627321923642 0.6209963999110247 0.6158534903839421 0.5932336840793452 0.5931773111728526 ]
/home/jchakrab/fits/pipeline_nostitch/jcflat061066_corrected_cmap.fits [0.0 17.872340425531917 15.319148936170214 20.425531914893618 40.851063829787236 38.297872340425535 22.97872340425532 45.95744680851064 43.40425531914894 63.829787234042556 ], [1.5630848 0.17665891 0.14527677 0.12984608 0.04458935 0.03148677 0.02589746 0.025528908 0.019302815 0.017445963 ], [0.2562277580071174 0.7686832740213522 1.281138790035587 5.380782918149466 1.7935943060498216 8.455516014234874 4.868327402135231 2.3060498220640566 7.94306049822064 5.893238434163701 ], [5.36837186269191 5.221240681614871 0.5674258774701813 0.5668728677167082 0.49447163423184703 0.4859591941865243 0.4859432461289244 0.48081761185064115 0.4606676258117203 0.46063603430846894 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01530156_corrected_cmap.fits [0.0 12.67605633802817 27.887323943661976 30.422535211267608 25.35211267605634 48.16901408450705 50.70422535211268 81.12676056338029 60.845070422535215 83.66197183098592 ], [1.4984614 0.21047087 0.15173943 0.11224226 0.05862191 0.058393203 0.03495178 0.028680142 0.021661155 0.020909006 ], [5.342756183745584 4.833922261484099 0.2544169611307421 0.7632508833922261 1.2720848056537104 5.851590106007068 1.7809187279151943 2.2897526501766783 8.395759717314489 4.325088339222615 ], [4.79372086852406 4.631300734173894 0.4930961068460573 0.4930384840558617 0.4912922370819161 0.4912843403149092 0.4911557370352247 0.4801266140497237 0.47686892072835246 0.4355692943425586 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0085900867_corrected_cmap.fits [0.0 42.53164556962025 39.493670886075954 45.56962025316456 33.41772151898734 48.607594936708864 51.64556962025317 30.37974683544304 36.45569620253165 94.17721518987342 ], [1.644393 0.18090352 0.13815163 0.104182735 0.061538342 0.034752537 0.016319072 0.016184589 0.015368162 0.012867451 ], [0.3050847457627119 0.9152542372881356 1.5254237288135595 2.135593220338983 2.745762711864407 3.3559322033898304 6.40677966101695 10.067796610169493 7.016949152542373 9.457627118644067 ], [9.212596694881135 8.60799191376886 0.7621011301633791 0.7612570085687141 0.760974709720405 0.7609182170179034 0.7143711906990858 0.7005500796381493 0.6773424527161349 0.6772083885038868 ]
