,normeddate,absdate,power,lon,fixedlon
311,0.4396551724137931,2006-06-26,688.5571359802972,421.0,201.5
312,0.6082974137931034,2007-05-05,302.6666666666667,398.0,191.0
313,0.44719827586206895,2006-07-10,903.4314833913818,458.5,195.75
314,0.7688802083333334,2008-02-27,200.90316809356602,386.0,189.0
315,0.7990301724137931,2008-04-23,448.8333333333334,558.0,118.0
316,0.7990301724137931,2008-04-23,24.610588774508845,127.5,298.25
317,0.7683414152298851,2008-02-26,0.0,381.5,169.25
318,0.7688802083333334,2008-02-27,45.0,373.0,178.5
319,0.4396551724137931,2006-06-26,150.49999999999994,426.5,160.75
320,0.6303879310344828,2007-06-15,314.8333333333333,518.5,121.75
321,0.6352370689655172,2007-06-24,26.166666666666664,233.5,244.25
322,0.5743758979885057,2007-03-03,450.7237933781834,313.0,233.5
323,0.6492456896551724,2007-07-20,237.16666666666666,298.5,240.75
324,0.6352370689655172,2007-06-24,70.66666666666667,234.5,246.75
325,0.6352370689655172,2007-06-24,373.36177598054263,258.5,256.75
326,0.6066810344827587,2007-05-02,637.690344063022,358.5,252.75
327,0.6217672413793104,2007-05-30,468.2244321391037,389.0,203.5
328,0.6212284482758621,2007-05-29,603.9601118626051,310.0,266.0
329,0.40625,2006-04-25,484.3619336727332,465.0,180.5
330,0.4396551724137931,2006-06-26,257.8333333333333,236.5,262.75
331,0.5818965517241379,2007-03-17,90.94738511131904,390.5,172.75
332,0.6298491379310345,2007-06-14,80.5,538.0,97.0
333,0.6616379310344828,2007-08-12,72.33333333333334,375.0,177.5
334,0.6756465517241379,2007-09-07,237.66666666666666,545.0,109.5
335,0.6212284482758621,2007-05-29,332.0004938761608,324.0,233.0
336,0.662176724137931,2007-08-13,97.83333333333334,356.0,190.0
337,0.421875,2006-05-24,442.6316255555138,394.5,196.75
338,0.40086206896551724,2006-04-15,0.0,147.5,286.25
339,0.4057112068965517,2006-04-24,239.52915887079516,126.5,314.75
340,0.40625,2006-04-25,182.83333333333337,122.5,313.75
341,0.4396551724137931,2006-06-26,118.16666666666666,279.5,231.25
342,0.5818965517241379,2007-03-17,242.43953964382877,384.0,195.0
343,0.4375,2006-06-22,680.3333333333334,491.0,201.5
344,0.5706043462643678,2007-02-24,203.33333333333331,436.0,168.0
345,0.4703663793103448,2006-08-22,236.40479707863273,121.0,315.5
346,0.6066810344827587,2007-05-02,27.66666666666668,400.5,161.75
347,0.4014008620689655,2006-04-16,242.16666666666669,378.0,192.0
348,0.7990301724137931,2008-04-23,646.6105887745089,253.5,277.25
349,0.5824353448275862,2007-03-18,390.66356521876554,155.5,328.25
350,0.6352370689655172,2007-06-24,129.0,593.5,74.25
351,0.7688802083333334,2008-02-27,126.73650142689934,362.0,187.0
352,0.4057112068965517,2006-04-24,564.7868883799639,468.5,175.75
353,0.6082974137931034,2007-05-05,219.83333333333331,435.0,157.5
354,0.4014008620689655,2006-04-16,163.33333333333334,425.0,165.5
